shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
Linea_1,41.67238749981576,-3.679429616859437,96,8596.62832420931
Linea_2,41.672365001982655,-3.6795971856647895,1,0.0
Linea_2,41.67215917936278,-3.6810880628534335,2,125.92674302199835
Linea_2,41.67240258259304,-3.681150556261798,3,153.48518057913978
Linea_2,41.67347532056459,-3.6819108124280433,4,288.4507622019041
Linea_2,41.67514824154674,-3.683279614235744,5,506.460387265751
Linea_2,41.67582247587751,-3.681972120037102,6,638.4190158119927
Linea_2,41.67600753209919,-3.681677834843072,7,670.3691032905733
Linea_2,41.676129171211215,-3.681677834843072,8,683.8947554291675
Linea_2,41.67748185065881,-3.682851412098472,9,863.1252433358666
Linea_2,41.67759653634374,-3.682818841068979,10,876.1614541886793
Linea_2,41.67764837634292,-3.682876014339797,11,883.6296629151967
Linea_2,41.677679943986846,-3.6829677372049616,12,892.0171839532226
Linea_2,41.67764171549695,-3.683088715315989,13,902.9267779172624
Linea_2,41.67751660391855,-3.683093368320528,14,916.8439168617039
Linea_2,41.676216830027215,-3.685587361787526,15,1169.414648895419
Linea_2,41.67622228819806,-3.685689714717313,16,1177.937012564549
Linea_2,41.6761820760656,-3.685824665005072,17,1190.004051247351
Linea_2,41.67608909615649,-3.685860607497176,18,1200.7652678721493
Linea_2,41.67597355190327,-3.685866542042589,19,1213.622653373557
Linea_2,41.67589709287438,-3.685731604919084,20,1227.6895730601625
Linea_2,41.6746205776611,-3.685950297091949,21,1370.788986908844
Linea_2,41.673308884225946,-3.685708340826437,22,1518.020554750737
Linea_2,41.67141476319725,-3.685108111344931,23,1734.4571115835574
Linea_2,41.67106024546311,-3.685042969284978,24,1774.24727277264
Linea_2,41.67069182443646,-3.6852430468756263,25,1818.4562155700442
Linea_2,41.67029211844036,-3.685726959319652,26,1878.3806660265045
Linea_2,41.669968876124216,-3.686234136784236,27,1933.7570647098064
Linea_2,41.66996745660069,-3.686383658356817,28,1946.177499744363
Linea_2,41.66994509336553,-3.686552965895913,29,1960.4585413520126
Linea_2,41.66988847796057,-3.6868171539186103,30,1983.2874847812716
Linea_2,41.66987136087127,-3.687029362528421,31,2001.0162631734956
Linea_2,41.66985356820104,-3.687436470268892,32,2034.8889796927538
Linea_2,41.66987459854886,-3.6882008753999,33,2098.4244917142905
Linea_2,41.66995550071815,-3.6891314923715015,34,2176.244369051039
Linea_2,41.67008657216809,-3.689673635522212,35,2223.5751788678554
Linea_2,41.67011109166978,-3.6898199763473087,36,2236.0324116505512
Linea_2,41.6701143456358,-3.689920458893624,37,2244.3864268387924
Linea_2,41.66989694690628,-3.690091275832799,38,2272.416247636395
Linea_2,41.66951094007109,-3.690294704688824,39,2318.5444415944066
Linea_2,41.66928613253981,-3.6904121484158736,40,2345.3779048719302
Linea_2,41.66921989575553,-3.690520615821157,41,2357.014813875964
Linea_2,41.66922720659116,-3.690801991736265,42,2380.4006216154753
Linea_2,41.6691644120294,-3.6913540880161975,43,2426.787448443416
Linea_2,41.66899620882475,-3.692292993718581,44,2506.9865064369087
Linea_2,41.66891442283784,-3.6925421470497497,45,2529.5917945617007
Linea_2,41.66863521381848,-3.693772874215199,46,2636.429772846461
Linea_2,41.66874296366922,-3.6939543413816978,47,2655.68465416716
Linea_2,41.66872210887382,-3.694159073568756,48,2672.8476508648523
Linea_2,41.66863173801366,-3.694368458761204,49,2692.9340613297545
Linea_2,41.66848227823581,-3.694368458761204,50,2709.5532303642913
Linea_2,41.668378003766776,-3.694103237517737,51,2734.448304440955
Linea_2,41.66647179379095,-3.694243273542213,52,2946.728114286231
Linea_2,41.6650705660596,-3.6944130775981705,53,3103.1746733019804
Linea_2,41.66392000076809,-3.694133897342141,54,3233.196611597971
Linea_2,41.66328165408604,-3.6939433768286847,55,3305.920509842439
Linea_2,41.663118277480095,-3.6939433768286847,56,3324.0871595561534
Linea_2,41.66294794823651,-3.694124843995212,57,3348.293654274764
Linea_2,41.66288190208184,-3.694329576183264,58,3366.818704977042
Linea_2,41.66380510276932,-3.6975735397378457,59,3655.184600191127
Linea_2,41.66405987939461,-3.6990718816233255,60,3782.8336486325124
Linea_2,41.66443157220425,-3.702406104446993,61,4062.8693659218584
Linea_2,41.66454280207782,-3.70356463095925,62,4159.897605382932
Linea_2,41.66461271146929,-3.703617233779653,63,4168.815112265334
Linea_2,41.6646505587785,-3.703699568083693,64,4176.845526480265
Linea_2,41.66464878745055,-3.703779009762457,65,4183.447526596026
Linea_2,41.66462894566368,-3.703841788500995,66,4189.109948513551
Linea_2,41.66457756232299,-3.703927565292247,67,4198.243124944092
Linea_2,41.66470987280644,-3.704962128985698,68,4285.432499808307
Linea_2,41.6649963209002,-3.707673227508252,69,4512.8786127674375
Linea_2,41.665902878902784,-3.715553806499344,70,5175.210424516415
Linea_2,41.665968954712525,-3.715623211182248,71,5184.549599637824
Linea_2,41.66604191683538,-3.715698049631897,72,5194.7704873927605
Linea_2,41.666051927690376,-3.715813961967342,73,5204.4630177584995
Linea_2,41.66603496494625,-3.715912087827888,74,5212.829349450709
Linea_2,41.66596534718914,-3.7159974690518993,75,5223.328205197787
Linea_2,41.66586116746379,-3.716042371947907,76,5235.498140113553
Linea_2,41.66579579336977,-3.7159974690518993,77,5243.668488662741
Linea_2,41.665738072818215,-3.715929861178324,78,5252.196832055825
Linea_2,41.665716635121214,-3.7158687192269895,79,5257.807276865856
Linea_2,41.66572925192733,-3.715709327839619,80,5271.121499642146
Linea_2,41.665760005382,-3.715647049085277,81,5277.322847867707
Linea_2,41.66575688874934,-3.715539847486866,82,5286.234457841934
Linea_2,41.6657339832289,-3.715198430940944,83,5314.708904486108
Linea_2,41.66549236564427,-3.713278560135024,84,5476.433582204101
Linea_2,41.66448815627322,-3.7039538029438575,85,6259.025614508074
Linea_2,41.66445071944071,-3.7039189688225065,86,6264.0953046821705
Linea_2,41.66440161533703,-3.7038670762566426,87,6271.051919599918
Linea_2,41.66436930998572,-3.70376502087484,88,6280.259147845718
Linea_2,41.66438998541256,-3.7036716142549153,89,6288.351710360714
Linea_2,41.66441970632667,-3.7036162621823214,90,6294.014168936849
Linea_2,41.66444555058925,-3.7035591803599175,91,6299.5587209477835
Linea_2,41.6639993071326,-3.6993914807774217,92,6649.301320567248
Linea_2,41.663826149392975,-3.698191659683175,93,6750.81197443061
Linea_2,41.663433312018896,-3.6965777331617176,94,6891.816382270258
Linea_2,41.66281018331779,-3.694455397898622,95,7081.245636472389
Linea_2,41.66263131184323,-3.693892120273659,96,7132.089159678184
Linea_2,41.66223377135867,-3.6939370676738577,97,7176.45105663575
Linea_2,41.661063797025776,-3.694066906347473,98,7306.992621792741
Linea_2,41.66104237880725,-3.693572383804053,99,7348.1428910934255
Linea_2,41.66007858018014,-3.693687055812688,100,7455.734961456998
Linea_2,41.66001968040874,-3.693228369496581,101,7494.398584376617
Linea_2,41.657523910126685,-3.693548938955672,102,7773.190474780981
Linea_2,41.65734149943478,-3.693619938772287,103,7794.313871848701
Linea_2,41.6571839485743,-3.6933683422976458,104,7821.586651329429
Linea_2,41.65707218105624,-3.693008581658148,105,7853.9556565186485
Linea_2,41.65682343548909,-3.6923038261580814,106,7918.709755045248
Linea_2,41.656814281688696,-3.692149041401535,107,7931.609199553156
Linea_2,41.65684364653416,-3.692053347032271,108,7940.203723893844
Linea_2,41.65691446613275,-3.691952643132908,109,7951.693145957248
Linea_2,41.65701579484238,-3.691918249714036,110,7963.317044466598
Linea_2,41.65706686397005,-3.691923376197991,111,7969.011621115911
Linea_2,41.65709878215466,-3.691940464478222,112,7972.83416209027
Linea_2,41.6572030315414,-3.692081758624568,113,7989.3315651632765
Linea_2,41.65727452810148,-3.6921261881530256,114,7998.096698731841
Linea_2,41.657369617421296,-3.692160486147543,115,8009.047354749323
Linea_2,41.65770160809717,-3.692124651145463,116,8046.082882229697
Linea_2,41.65785327337264,-3.691924416344421,117,8069.771012566321
Linea_2,41.65845598212334,-3.691818079857427,118,8137.368894099355
Linea_2,41.65791915216843,-3.683944281430769,119,8794.213229037838
Linea_2,41.65900613759385,-3.684342221787034,120,8919.520100517106
Linea_2,41.66147987854961,-3.6860124494315594,121,9227.601594162006
Linea_2,41.66174414518602,-3.68622301906467,122,9261.79910176741
Linea_2,41.66185785215299,-3.6863413980502457,123,9277.816840897633
Linea_2,41.6619216434205,-3.686513823450696,124,9293.800622680275
Linea_2,41.66190207147483,-3.6867049906451257,125,9309.829603015742
Linea_2,41.66181991119109,-3.6868936744778296,126,9327.971974016398
Linea_2,41.66168834202483,-3.6869312958353646,127,9342.931889320924
Linea_2,41.66155568352792,-3.6868777434379463,128,9358.339079502706
Linea_2,41.66137248801115,-3.686959481308065,129,9379.811379147079
Linea_2,41.66032068075177,-3.687115851494184,130,9497.48619805254
Linea_2,41.66065235150808,-3.691573683590605,131,9869.645213208463
Linea_2,41.6611931465844,-3.691545015587934,132,9929.82602261318
Linea_2,41.66181960648976,-3.691351506574279,133,10001.315957585904
Linea_2,41.662092676848886,-3.691229667565551,134,10033.32246451494
Linea_2,41.6622055321115,-3.691293612617869,135,10046.949386025697
Linea_2,41.66278379391818,-3.691293612617869,136,10111.249165200863
Linea_2,41.664159821966194,-3.6911431056071535,137,10264.766457624604
Linea_2,41.663902822851696,-3.687201255323913,138,10593.455853264948
Linea_2,41.66464423014165,-3.687296935997239,139,10676.278829009903
Linea_2,41.66510468085869,-3.687339938000207,140,10727.603068820343
Linea_2,41.66768527060577,-3.688781174109693,141,11038.523765988832
Linea_2,41.6688845205735,-3.689770220180407,142,11195.149264843554
Linea_2,41.66908802349124,-3.6901232410904754,143,11232.188072190518
Linea_2,41.66918432957499,-3.690372248223838,144,11255.478997779717
Linea_2,41.669201454955925,-3.690430556765506,145,11260.68313909085
Linea_2,41.66949590368296,-3.69026412344661,146,11296.223215472008
Linea_2,41.66979589288235,-3.69010792566516,147,11332.014742361978
Linea_2,41.66997273260336,-3.6900119157057247,148,11353.233984897952
Linea_2,41.67005907332677,-3.689944319962592,149,11364.35585268036
Linea_2,41.67010032158467,-3.689901010451848,150,11370.184888851809
Linea_2,41.67009466006053,-3.689772164658507,151,11380.905445296346
Linea_2,41.66990859082688,-3.688940930526172,152,11452.982071833258
Linea_2,41.66988511335134,-3.688621206217874,153,11479.666770188836
Linea_2,41.66985842270768,-3.688047126637997,154,11527.442816454502
Linea_2,41.66984143631692,-3.687439718482125,155,11577.930265574953
Linea_2,41.669854376236856,-3.687096492269717,156,11606.475365456856
Linea_2,41.66987796366661,-3.686808492016127,157,11630.540386456601
Linea_2,41.66992972633355,-3.686555131371051,158,11652.357747905851
Linea_2,41.6699456192456,-3.6864572845246073,159,11660.674936306494
Linea_2,41.66995289836521,-3.6863749964543615,160,11667.557637319742
Linea_2,41.66995775111073,-3.6862407369726498,161,11678.722432149187
Linea_2,41.66993025216871,-3.686077394634424,162,11692.630138184384
Linea_2,41.66996248572721,-3.685381821520252,163,11750.516322813352
Linea_2,41.66997278611137,-3.6848367126536345,164,11795.808170416807
Linea_2,41.66990404266974,-3.684741426814327,165,11806.811338451276
Linea_2,41.6698652206623,-3.6845692715102416,166,11821.74816093669
Linea_2,41.66977517125483,-3.6837082010268034,167,11893.967331600594
Linea_2,41.66968783290551,-3.683401726329862,168,11921.213147753366
Linea_2,41.66938962880539,-3.681868691586516,169,12052.796121635398
Linea_2,41.66933624811281,-3.681665136887432,170,12070.715399255894
Linea_2,41.66925558498096,-3.6810218223606057,171,12124.897938681515
Linea_2,41.668946337115045,-3.679919717325532,172,12222.686655855268
Linea_2,41.66876331956578,-3.6792073247037536,173,12285.261501948313
Linea_2,41.67041225489953,-3.6788274736766766,174,12471.309561176746
Linea_2,41.67025166115232,-3.676892388937574,175,12633.027929152531
Linea_2,41.67265539656472,-3.677480082980054,176,12904.731901913214
Linea_2,41.67237841097494,-3.679494329012499,177,13074.842275802679
Linea_2_2,41.67238438245337,-3.6795806109820433,1,0.0
Linea_2_2,41.67217848413276,-3.681064268650317,2,125.33863757211029
Linea_2_2,41.67240217595645,-3.681148095642783,3,151.16812516995734
Linea_2_2,41.67298693015479,-3.681527565641062,4,223.42598250228005
Linea_2_2,41.67515328218372,-3.68327671358972,6,504.7302899710563
Linea_2_2,41.67588934228942,-3.6818381763829393,8,649.5521176209877
Linea_2_2,41.67596669068911,-3.681731513777663,9,661.8991581326001
Linea_2_2,41.67600766897922,-3.6816861919622,10,667.8094097588405
Linea_2_2,41.67605042890605,-3.681667109092473,11,672.8212898430302
Linea_2_2,41.676105660436406,-3.681671879810153,12,678.9755239446863
Linea_2_2,41.67616267357903,-3.681693348038209,13,685.5610597180681
Linea_2_2,41.67620524741005,-3.6817197252889287,14,690.7773728242373
Linea_2_2,41.67748959527455,-3.682862337197406,15,862.2442493436074
Linea_2_2,41.67753332144807,-3.682832462984521,16,867.7028324189674
Linea_2_2,41.67760993114732,-3.682832462984521,17,876.2214423080424
Linea_2_2,41.677659816484265,-3.682901638387364,18,884.207391314146
Linea_2_2,41.677666942957416,-3.68300897952966,19,893.157352637394
Linea_2_2,41.67761705762672,-3.6830805402918543,20,901.2869838431897
Linea_2_2,41.67755826415072,-3.683099623161581,21,908.0138815510802
Linea_2_2,41.677505577689374,-3.68307581459689,22,914.1970432168284
Linea_2_2,41.67630341404859,-3.685408707168108,23,1149.5874507276849
Linea_2_2,41.67622303986633,-3.685557174659152,24,1164.8163397144378
Linea_2_2,41.67621973604497,-3.685694296776205,25,1176.2106761880777
Linea_2_2,41.6761866978236,-3.68581814901205,26,1187.1333197856634
Linea_2_2,41.67607767157364,-3.685853535364913,27,1199.6076363449372
Linea_2_2,41.67595222249659,-3.685825472627186,28,1213.7503085538428
Linea_2_2,41.67592544685948,-3.6857533499815816,29,1220.4394717843925
Linea_2_2,41.67586973943986,-3.685732928431975,30,1226.8618595218318
Linea_2_2,41.67463999596632,-3.685950773635824,31,1364.7948922965575
Linea_2_2,41.67359549888175,-3.685776050121035,32,1481.8407673854263
Linea_2_2,41.67188822544924,-3.68526519411202,33,1676.364862750544
Linea_2_2,41.67133036488414,-3.685085156951658,34,1740.1731007746803
Linea_2_2,41.671211595625095,-3.685057021468879,35,1753.584806819228
Linea_2_2,41.67104927365091,-3.685057021555593,36,1771.634186831787
Linea_2_2,41.67089169757893,-3.6851383525365407,37,1790.4129823610183
Linea_2_2,41.67075094299071,-3.685231780451062,38,1807.882369774933
Linea_2_2,41.67065335560409,-3.685306988428209,39,1820.4032083149234
Linea_2_2,41.67055813491737,-3.685403286582499,40,1833.6728669559172
Linea_2_2,41.67038008541445,-3.685599972633185,41,1859.341157216581
Linea_2_2,41.6700447942639,-3.686173638907832,42,1919.8427558656003
Linea_2_2,41.669985049734464,-3.686246874781176,43,1928.8503519633525
Linea_2_2,41.66996554145408,-3.686448838266756,44,1945.765337088964
Linea_2_2,41.66987894900021,-3.6870225955683225,45,1994.385265031839
Linea_2_2,41.669854994421314,-3.6873454865014414,46,2021.336941468365
Linea_2_2,41.6698740547196,-3.688111035832037,47,2084.9597534424574
Linea_2_2,41.66990462732076,-3.6886894842831737,48,2133.1265146115484
Linea_2_2,41.66992360492671,-3.688916722580132,49,2152.1187979893502
Linea_2_2,41.669990026503314,-3.689251228643485,50,2180.8681522152724
Linea_2_2,41.67008365135479,-3.689625121784189,51,2213.622590370641
Linea_2_2,41.67010368321655,-3.689715452535154,52,2221.449205830847
Linea_2_2,41.67011844353144,-3.689886234112095,53,2235.7291204909416
Linea_2_2,41.67011106337418,-3.689929988069253,54,2239.454866293241
Linea_2_2,41.6695734589249,-3.690252709609979,55,2304.968676766165
Linea_2_2,41.6692248338552,-3.6904576328684575,56,2347.306325393122
Linea_2_2,41.66924170301655,-3.690643940042577,57,2362.8946562204046
Linea_2_2,41.66922106295078,-3.691067850281172,58,2398.1802440975753
Linea_2_2,41.66901369896485,-3.69228221744396,59,2501.6501774696926
Linea_2_2,41.6689394737042,-3.69241411044149,60,2515.3665737888186
Linea_2_2,41.668750748814176,-3.693310661858078,61,2592.736747694404
Linea_2_2,41.66862950069336,-3.6937665498691103,62,2632.93256420729
Linea_2_2,41.66872544487745,-3.693897811741664,63,2648.1868090409134
Linea_2_2,41.6687492205306,-3.6940067697182144,64,2657.6153875362884
Linea_2_2,41.66873551423242,-3.6941563800258166,65,2670.1355349826877
Linea_2_2,41.66870599296519,-3.694272116300056,66,2680.2939060048884
Linea_2_2,41.66865116771805,-3.694345510035504,67,2688.9153610587205
Linea_2_2,41.66858528596748,-3.694394909598003,68,2697.3119642567694
Linea_2_2,41.66852097161015,-3.694385029671878,69,2704.5103273168493
Linea_2_2,41.668454548517786,-3.694335630041365,70,2712.9595058770224
Linea_2_2,41.6684113207541,-3.6942551792164977,71,2721.1911643211392
Linea_2_2,41.66839128836611,-3.6941817854810495,72,2727.681681990103
Linea_2_2,41.66837969066498,-3.694102746073384,73,2734.372405520157
Linea_2_2,41.6683164299892,-3.694050524029592,74,2742.6365942970224
Linea_2_2,41.66825422404071,-3.694026529923491,75,2749.83498729045
Linea_2_2,41.66506365027456,-3.694413828954737,76,3106.0662613893282
Linea_2_2,41.66320611167251,-3.693930537532111,77,3316.4805346242847
Linea_2_2,41.6629744843244,-3.694072047136842,78,3344.792110805235
Linea_2_2,41.66291584031436,-3.6944089627059498,79,3373.529378187793
Linea_2_2,41.66322037130561,-3.695428051567404,80,3464.7064146716775
Linea_2_2,41.66377529144003,-3.697502728376776,81,3647.761876473923
Linea_2_2,41.66410015074192,-3.699396844427241,82,3809.1973406127863
Linea_2_2,41.66453014110769,-3.703483993334771,83,4152.060535086452
Linea_2_2,41.66457699536619,-3.703592706397359,84,4162.486234053749
Linea_2_2,41.6646488384971,-3.703734869632882,85,4176.743699857054
Linea_2_2,41.66461135513472,-3.7038728515974526,86,4188.93987941416
Linea_2_2,41.66458688523022,-3.7039692198667353,87,4197.394788839066
Linea_2_2,41.664666367385024,-3.704671409431768,88,4256.39005542724
Linea_2_2,41.665685438667225,-3.7143080049217474,89,5064.85683239031
Linea_2_2,41.665820448318186,-3.71496259278922,90,5121.265557632096
Linea_2_2,41.66583606196463,-3.7150964032252034,91,5132.515494022515
Linea_2_2,41.66589228593023,-3.715476898943308,92,5164.734295594591
Linea_2_2,41.66590478013822,-3.715585612005896,93,5173.8709408157265
Linea_2_2,41.66597662178757,-3.715614880907907,94,5182.221149913913
Linea_2_2,41.66602972621607,-3.715761215671165,95,5195.734996931627
Linea_2_2,41.66602035557864,-3.7159033789067166,96,5207.589840377681
Linea_2_2,41.665961008175145,-3.716003729426461,97,5218.221544701281
Linea_2_2,41.66587042519132,-3.7160162732411095,98,5228.347664472265
Linea_2_2,41.66577671852201,-3.715970279252645,99,5239.445725054409
Linea_2_2,41.66572674157615,-3.715849022375437,100,5250.949437492774
Linea_2_2,41.66573611225627,-3.715694315325237,101,5263.842599774648
Linea_2_2,41.665767347847776,-3.715564695904362,102,5275.1559803554965
Linea_2_2,41.66567988815365,-3.714929142616256,103,5328.8374984172815
Linea_2_2,41.665464360659854,-3.713172088591449,104,5476.74486609176
Linea_2_2,41.66448979482493,-3.7039828103857815,105,6247.7297552768405
Linea_2_2,41.66436292480546,-3.7037836423903623,106,6269.472292750956
Linea_2_2,41.6644366287363,-3.7035863228133215,107,6287.797994907392
Linea_2_2,41.66421879292315,-3.7014629111629054,108,6465.841807109619
Linea_2_2,41.66408745529202,-3.7001789847076623,109,6573.491053618579
Linea_2_2,41.6638884575732,-3.698696721671155,110,6698.593404128433
Linea_2_2,41.663633740617854,-3.697386157737412,111,6811.084836317091
Linea_2_2,41.66264041262471,-3.6938997497463504,112,7121.047981373432
Linea_2_2,41.66106462257383,-3.694063141677077,113,7296.792772521952
Linea_2_2,41.66102120629503,-3.693585316860606,114,7336.77944466964
Linea_2_2,41.660089572956366,-3.6937057743937487,115,7440.8545386424175
Linea_2_2,41.66004856807263,-3.693237635213933,116,7480.011061378104
Linea_2_2,41.65760077599276,-3.693547125701741,117,7753.404795610876
Linea_2_2,41.65747775650908,-3.693566496977724,118,7767.1782781022
Linea_2_2,41.65735956109785,-3.6936278393525863,119,7781.274455142602
Linea_2_2,41.657198944458855,-3.6933969693333495,120,7807.48222740342
Linea_2_2,41.65691010641322,-3.6924913902927594,121,7889.284452525156
Linea_2_2,41.65684738995475,-3.692375162635528,122,7901.195408060823
Linea_2_2,41.65682568039719,-3.692246020792084,123,7912.192485792753
Linea_2_2,41.65682326822406,-3.692094279127133,124,7924.801747342352
Linea_2_2,41.656881160363184,-3.6919780514685385,125,7936.406776929775
Linea_2_2,41.6569969444858,-3.691923166186172,126,7950.064993727403
Linea_2_2,41.65711514056255,-3.6919554516470328,127,7963.4787002451185
Linea_2_2,41.65724298505492,-3.692100736219544,128,7982.1272235853285
Linea_2_2,41.65736600498704,-3.69217176423237,129,7997.024876890777
Linea_2_2,41.6577205905356,-3.692136250225985,130,8036.563226080617
Linea_2_2,41.65785808236552,-3.691913480548152,131,8060.568312134599
Linea_2_2,41.658451027102586,-3.6918324475603583,132,8126.843543942614
Linea_2_2,41.65840519694689,-3.6910769677823225,133,8189.812354187577
Linea_2_2,41.657925187385615,-3.684080653701813,134,8773.48627066077
Linea_2_2,41.65763256296668,-3.683953746271612,135,8807.69008075695
Linea_2_2,41.657596380807576,-3.68388917534989,136,8814.395534967089
